customer_id,full_name,email,phone,alt_phone,dob,gender,address,city,state,country,zipcode,signup_date,last_purchase_date,total_orders,total_spent,preferred_channel,is_active,notes,marketing_opt_in,loyalty_tier,device_type,ip_address,latitude,longitude,internal_id,legacy_code,tmp_score,random_blob,tracking_cookie,third_party_id
5927,Pari Chatterjee,pari@outlook.com,(91)7642115284,,1981-08-11,Male,"123, MG Road",Madurai,,India,712862,2024-08-05,2025-08-09,4,4593.0,Push,False,VIP customer,N,Silver,Web,176.167.224.32,17.662282,83.98138,INT-633126,,48.08,,,
4595,Sai Mukherjee,sai-mukherjee@example.com,(91)9684497155,(91)6762884927,1983-09-24,Other,"126, CG Road",Mumbai,MH,India,133156,2022-05-13,2022-07-23,7,6070.78,Push,1,Wrong email?,N,None,iOS,161.86.196.93,25.31579,82.51188,INT-418398,,27.32,fOhi81J6MxFeGNRL,,
6340,Sara Patel,sara.patel@yahoo.com,9888105701,6763294713,1969-01-13,Other,"188, FC Road",,GJ,India,,2019-07-30,2021-02-08,10,5322.96,Email,N, Call after 6PM  ,Y,Platinum,Android,255.159.140.75,8.715811,84.25404,INT-667726,,51.8,,,
7860,Aadhya Rao,aadhya@ksrdatavizon.in,(91)8084901114,,,Other,"278, FC Road",Vizag,AP,India,627362,2024-05-08,2025-08-31,7,4177.69,Whatsapp,Y,VIP customer  ,no,None,Android,27.228.169.148,18.697619,83.515106,INT-427433,,75.62,RRYSsL2G4X9hqSqQ,,
14746,Nisha Menon,nisha@@yahoo.com,(91)6358431882,,1999-06-08,Female,"28, MG Road",Mysuru  ,,India,520294,2017-07-24,2023-06-14,2,5738.52,Whatsapp  ,1,  ,False,None,Web,85.170.182.196,24.125917,82.549183,INT-437069,,67.63,LEaUxmFhI6HMRnVu,,
8306,Karthik Nair,karthik.nair@outlook.com.com,(91)9780564436,,1992-10-25,Female,"252, FC Road",Hyderabad,TS,India,407483,2025-07-26,2025-08-26,8,2345.88,SMS,Y,,N,Bronze,Android,23.247.27.210,14.706744,74.315119,INT-310142,,32.33,,,
12586,Aadhya Khan,aadhya-khan@ksrdatavizon.in,6957253347,,,Female,"17, MG Road",Kolkata,WB,India,249342,2020-11-08,2021-01-13,5,5903.39,Email,False, VIP customer  ,no,None,Android,213.252.137.174,12.203014,77.931919,INT-661504,LC-359,43.26,,,TP-7129
6602,Nisha Singh,nisha7161@example.com,(91)8424315473,,1972-03-06,,"145, CG Road",Pune,MH,India,071740,2022-07-15,2024-03-14,8,3135.86,Phone,Y,Call after 6PM,False,Silver,Web,200.150.166.192,14.434272,81.370589,INT-577117,,56.79,,r6s5jnvzfqgk2ayy1npds5cb,
1839,Arjun Sharma,arjun7797@ksrdatavizon.in,(91)9693110084,7837835800,,,"113, CG Road",Bhopal,MP,India,163915,2023-05-18,2025-08-25,4,2432.35,Push,1,VIP customer,True,None,Web,236.32.152.241,14.990738,80.298216,INT-158965,,19.74,,,
11628,Diya Chettiar,diya.chettiar@ksrdatavizon.in,7739997071,,1990-02-07,Other," 100, FC Road  ",Bengaluru,KA,India,270207,2024-06-29,2024-11-14,3,8941.21,Phone,Y,,yes,Bronze  ,Web,113.76.89.102,8.645666,83.246801,INT-674923,,52.39,,,TP-3393
8067,Rohan Chatterjee,rohanchatterjee@example.com ,(91)7077932791,(91)8395553230,1993-08-30,Female,"245, Brigade Rd",Jaipur,RJ,India,,2024-12-14,2025-08-16,7,3727.05,Phone  ,0,Duplicate lead,no,None,Android,27.132.215.175,15.358219,79.109867,INT-738761,,53.41,,ee95axgmiyfu8unjp9skh448,
8827,Vivaan Chettiar, vivaan_chettiar@example.com,6680964048,6941185710,,Other,"1, CG Road",Bengaluru,KA,India,007087,2024-06-08,2025-01-04,5,6755.28,Phone,True,VIP customer,False,None,Android,56.57.172.202,14.634062,71.016551,INT-968123,,35.55,,,
12140,Aditya Reddy,aditya@@outlook.com,9629047321,7559025557,1973-07-08,Other,,Kochi,KL,India,377001,2017-10-06,2021-10-09,5,4106.18,Whatsapp  ,Y,Duplicate lead,yes,None,Android,48.188.247.241,21.044983,75.123133,INT-525613,,61.8,,,TP-4487
8364,Nisha Prasad, nishaprasad@gmail.com   ,8820041724,,1984-08-02,Female,"217, Anna Salai",Lucknow,UP,India,926855,2019-10-27,2022-05-23,6,3499.0,Email,Y,VIP customer,Y,None,Android,9.105.61.16,9.014977,82.914733,INT-420793,LC-490,58.05,,,
7007,Krishna Khan,krishna@ksrdatavizon.in,(91)7472667527,(91)9312034135,1998-04-09,Male,"162, Banjara Hills",Trichy,TN,India,263702,2022-01-29,2025-08-25,5,5345.1,SMS,True,Call after 6PM,True,None,iOS,,19.610105,84.920238,INT-228380,,39.5,,,TP-4033
1180,Vivaan Singh,vivaan-singh@gmail.com,,(91)6328701128,1984-03-19,Female," 90, Anna Salai  ",Mumbai,MH,India,070571,2017-01-05,2023-10-02,6,6430.84,Phone,0, ,True,Bronze,iOS,126.1.116.90,21.320025,73.241753,INT-964077,,29.29,,,TP-2346
8517, Aarav Sharma,aarav-sharma@outlook.com,(91)8660600497,,1994-08-01,Female,"196, Banjara Hills",Bengaluru, KA  ,India,978478,2022-11-04,2023-11-09,5,6092.81,SMS,0,Duplicate lead,no,None,Web,188.35.60.248,19.991185,86.641835,INT-670979,,34.31,rrdFO2gsJCOKhbhf,qrw98t5jxgixe5cd80ty0zcx,TP-7029
4355,Rohan Gupta,rohan.gupta@gmail.com.com,(91)8094990405,,1986-01-06,Male,"98, CG Road",Lucknow,UP,India,027560,2024-09-12,2025-07-06,4,9481.06,Email,0,Wrong email?,yes,None,iOS,150.158.176.184,12.08462,80.819714,INT-714449,LC-856,65.91,Qkr1mtVxSnnk5Sea,,
5331,Rohan Prasad,rohan.prasad@yahoo.com.com,8031682247,,,Female,"246, Brigade Rd",Hyderabad, TS  ,India,773721,2023-08-30,,5,6195.97, Phone,N,Call after 6PM,yes,Gold,iOS,165.189.37.99,27.417717,74.98591,INT-723922,,57.07,,,TP-3167
8791,Rohan Sharma,rohan.sharma@ksrdatavizon.in.com,6300886667,,1992-07-05,Other,"205, Anna Salai",Bhopal,MP,India,469249,2022-08-29,2025-08-25,5,5426.84,Email,N,,no, Silver  ,Web,77.194.19.183,14.716719,80.438808,INT-888624,,44.08,,,
3660,Diya Rao,diyarao@outlook.com ,,8628644070,1983-11-06,Other,"80, Park Street",Mumbai, MH,India,534547,2018-02-04,2021-09-16,5,2764.61,Phone,N,,False,Bronze  ,iOS,153.139.19.130,21.882778,83.893144,INT-665765,LC-355,45.53,,,
1991,Sara Reddy,sara.reddy@example.com.com,8166563102,,1972-08-30,,"229, CG Road", Vizag  ,AP,India,224078,2023-07-12,2025-07-13,4,2636.39,SMS,True,Wrong email?,True,None,Android,1.162.184.17,9.020063,70.291813,INT-231093,LC-646,50.78,,,
6427,Meera Chettiar,,(91)6306965135,,,Female,"154, Park Street",Indore,MP,India,374006,2023-11-02,2023-11-26,4,9003.07,Push,1, ,N,None,Web,215.242.81.237,24.381737,73.004775,INT-697032,,54.41,7sNqhg3tC44qe2F6,,TP-7060
13550,Sara Khan,sara-khan@ksrdatavizon.in,(91)7913789289,6847529050,1970-06-13,Other,"283, MG Road", Kolkata,WB,India,032055,2021-09-06,2025-08-09,7,4630.3,SMS,True,,True, None,Android,252.181.158.82,24.239649,83.51042,INT-493506,,65.13,,,
6459,Pari Sharma,pari871@example.com  ,9319105178,7061497224,1975-04-22,Female,"59, Banjara Hills",Jaipur, RJ,India,925865,2019-02-23,2020-02-09,7,7007.97,Whatsapp,False,Duplicate lead,N,None,Web,91.201.118.131,27.607719,71.697348,INT-263414,,56.7,9ZWH6JBqagXSkflz,,TP-3797
4941,Isha Subramanian,,7887047414,,1971-12-07,Female,,Coimbatore  ,TN,India,496241,2019-08-10,2020-09-29,5,2601.78, Phone  ,N,,Y,None,Android,17.171.213.86,27.06151,70.285421,INT-951451,,31.24,wnMaL4c3DtTFOvmb,,
4266,Nisha Pillai, nisha.pillai@ksrdatavizon.in.com,(91)8197569599,,2004-09-22,Other,"12, Anna Salai",Bengaluru,KA,India,817030,2021-07-06,2024-03-08,1,2597.22,Push,True,VIP customer,N,Bronze,Android,36.85.41.78,21.851494,71.263347,INT-103446,,59.8,,8uy0ckkarg7ungddpi3qmmat,
6, Karthik Reddy,karthik@outlook.com  ,(91)7602478733,,1979-06-18,Other,"198, Anna Salai",Trichy,TN,India,615972,2021-09-11,2022-11-04,2,5959.75,Phone,0, Wrong email?  ,False,None,Android,153.159.148.71,15.757085,74.196766,INT-446403,,44.23,,,
9229,Sara Chatterjee,nan  ,7647334635,(91)7353986684,1986-02-28,Female,"258, Anna Salai",Bhopal,MP,India,179016,2019-06-05,2025-01-17,4,3608.93,Push,1,Wrong email?,yes,Silver,iOS,245.126.22.100,22.41339,82.934076,INT-349471,,45.09,xmKBlqmBnwN9cDAr,,
3722,Vihaan Chettiar  , vihaan8495@yahoo.com  ,(91)9196760443,,1993-12-06,Female,"104, Anna Salai",Bengaluru,KA,India,112711,2019-10-08,2020-07-30,3,1651.07, SMS,True,   ,no,Silver,Web,59.107.16.213,20.422809,74.215987,INT-776522,,40.43,,,
14026,Nisha Chatterjee,nisha@@ksrdatavizon.in,(91)6705700957,,1987-11-22,Other,"100, MG Road",Lucknow,UP,India,076423,2021-05-20,2024-05-27,4,4680.75,SMS,False, Call after 6PM  ,False,Silver,Web,123.218.38.122,11.500181,83.410662,INT-162555,,58.66,,5cy4sq5rewnhctg4fr9aku65,TP-8909
14124, Ishaan Nair  , ishaan_nair@example.com  ,(91)7340047438,,,Other,"15, FC Road",Delhi, DL,India,760890,2024-10-09,2025-08-15,7,6833.68,SMS,0,VIP customer,yes,Bronze,iOS,50.245.57.22,9.209847,72.696643,INT-685961,,67.83,,,TP-7218
1431,Vihaan Gupta  ,vihaan.gupta@gmail.com,(91)8629774104,(91)9166052397,1973-04-27,Male,"193, Brigade Rd",Kolkata,WB,India,015892,2020-12-25,2021-11-12,6,1954.21,Push,False,,yes,Silver,Web,107.202.201.208,26.356222,68.45971,INT-933551,,40.87,,yeqehk0gcnef549dnhv2o4ly,
4293,Pari Chettiar,pari@@outlook.com,(91)7697842430,,1974-09-08,Female,"247, Brigade Rd",Delhi,DL  ,India,922587,2024-04-08,2025-08-31,3,6059.41,SMS,N,  ,no,Bronze,iOS,49.130.104.116,26.898952,76.20569,INT-980594,,35.55,,,TP-8741
644,Aditya Menon,aditya@@yahoo.com,(91)9779117346,,1997-09-18,Male,"170, CG Road",Delhi,DL,India,294488,2017-08-28,2018-10-08,5,3880.57,Push,Y,Call after 6PM,no,None,Web,62.162.126.203,25.680816,68.571736,INT-389960,LC-514,44.08,,s578eawmjn309mhc40x0te69,
6988,Aarohi Khan,aarohi-khan@outlook.com,(91)6437342947,(91)8821833595,1986-01-01,Female,"69, FC Road",Surat,GJ,India,276825,2018-05-28,2023-01-18,2,8206.97,Phone,1,VIP customer,False,None,iOS,216.164.218.11,9.228932,77.04262,INT-279916,,73.75,,,TP-9711
6556, Anaya Kulkarni  ,,7456464054,,,Male,"144, Park Street",Indore,MP,India,188964,2021-12-04,2025-08-18,7,3040.23,Email,False,Wrong email?,no,None,Web,116.253.227.120,20.519003,79.011563,INT-907795,,41.87,,,TP-4903
12154,Rohan Sharma,rohansharma@ksrdatavizon.in ,8510615914,(91)8025021304,,Other,"77, MG Road", Ahmedabad  , GJ,India,643679,2022-09-19,,3,5452.94,Whatsapp,1,Wrong email?,N,Silver,Android,17.205.170.3,27.618851,87.994238,INT-941325,,46.25,,,
6079,Nisha Subramanian,  nisha_subramanian@ksrdatavizon.in,(91)9990896335,,1995-12-10,Other,"189, Brigade Rd", Kochi,KL,India,055096,2025-03-05,,8,7109.41,Phone,False,Call after 6PM  ,no,None,Android,40.40.221.224,16.348829,75.47988,INT-247749,LC-928,24.92,,u6s9xuc8b2kocztc4lr4153c,
7111,Aadhya Khan,aadhya@@gmail.com,8782274768,8307062435,1968-06-07,Female,"168, CG Road",Bhopal,MP,India,995681,2023-05-05,2023-05-23,7,4135.2,Push,False, Wrong email?  ,False,None,Android,148.12.172.24,28.39165,81.554737,INT-340729,,46.67,,,TP-4490
4426,Aditya Patel,aditya.patel@yahoo.com.com,(91)7441826045,(91)6183465877,1992-07-07,Male," 54, Brigade Rd",Coimbatore, TN,India,232802,2023-08-02,2024-02-01,5,10469.67,Email,Y, Call after 6PM  ,Y,None,Android,199.88.147.221,9.710409,87.277895,INT-917695,,14.13,,,TP-7956
14830,Karthik Sharma,karthik9255@ksrdatavizon.in,9695177381,,,Other,,Lucknow,UP,India,807817,2020-11-23,2024-11-13,4,8638.94,Push,True,,yes,None,iOS,28.19.200.107,8.834637,78.321195,INT-431032,,34.08,3zrArhUaUNQ8atey,,TP-6844
14696,Vivaan Sharma,vivaan.sharma@gmail.com,(91)9038777418,6752913844,1984-12-16,Male,"275, MG Road  ", Vijayawada,AP  ,India,276858,2018-11-09,2020-03-10,4,8549.35,Push,N,Wrong email?,Y,Silver,iOS,2.47.78.150,17.271488,75.040018,INT-617436,,24.31,,,
833,Ishaan Rao  ,ishaanrao@yahoo.com ,8850512307,6628906986,1988-01-16,Male,"90, MG Road",nan  ,MH  ,India,120181,2020-10-11,2023-03-22,7,8968.49,Push,0,VIP customer,False,Silver,Web,23.183.155.67,9.851217,73.687759,INT-543654,,72.08,,,
2007,Aditya Kulkarni, aditya_kulkarni@outlook.com,(91)7122032370,,1995-11-10,Female,"237, MG Road", Delhi  ,DL,India,565699,2018-05-05,2019-04-18,3,5473.6,Phone,False,Duplicate lead,yes,None,iOS,194.94.51.244,20.761192,73.465382,INT-870786,,43.62,,,
2359,Aarohi Prasad, aarohi6938@gmail.com,,8920068575,,Female,"281, Anna Salai",Vijayawada,AP,India,789218,2023-02-16,2025-05-31,9,5891.14,Push,Y,Duplicate lead,no,Bronze  ,Android,3.251.18.186,17.550412,83.957893,INT-389976,LC-807,56.95,,,TP-2481
3839, Krishna Menon  ,krishna.menon@gmail.com.com,6611475862,7223069970,1973-08-19,Female,"47, Brigade Rd",Madurai, TN  ,India,342085,2020-08-09,2021-05-15,3,2713.01,Push  ,True,Duplicate lead,N,Bronze,iOS,8.122.243.216,14.761473,77.709038,INT-718602,,49.63,,0fk03dpakpv3qciv9eh5w1mf,
14730,Diya Patel,diya.patel@gmail.com,8611755224,(91)8237826349,,Male,"146, FC Road  ",,TN,India,626674,2024-03-08,2025-08-16,6,12092.47,Whatsapp,False,,Y,Bronze  ,iOS,26.240.157.22,10.648149,79.164651,INT-226293,,47.43,,,
12064,Meera Subramanian,meera@example.com,(91)6573709573,7885942278,1999-09-24,Other,"223, Banjara Hills",Trichy,TN,India,012204,2018-10-13,2020-12-16,3,7691.7,Phone  ,N,Duplicate lead,yes,Gold,iOS,31.13.239.91,12.41501,68.508105,INT-105175,LC-121,63.97,gFipucsGp0Gw1k3r,,TP-7623
9007,Vihaan Menon, vihaan_menon@yahoo.com,(91)8452299759,6008229475,2001-02-09,Female,"70, Brigade Rd",Indore,MP,India,157020,2024-01-23,2025-08-21,3,6557.43,Phone,Y,VIP customer,N,None,iOS,134.134.231.173,24.63175,68.895892,INT-207801,,74.94,,,
5761,Sara Sharma, sara@ksrdatavizon.in  ,7143070090,(91)6550351136,1966-11-06,Other,"247, Park Street",Hyderabad, TS  ,India,186603,2020-05-15,2022-12-14,4,1762.87,SMS,N,Duplicate lead,yes,Silver,Web,105.189.106.57,9.503798,68.690694,INT-713172,,81.27,,,
9389,Vivaan Rao,vivaan952@example.com,8631789456,,,Male,"234, MG Road",Hyderabad,TS,India,151696,2018-12-26,2021-08-23,6,1831.12,Phone,0,Wrong email?,False,Bronze,iOS,194.114.172.36,16.930217,74.116616,INT-949485,,31.52,,,
3363,Isha Chatterjee,isha@@outlook.com,9900502275,(91)7116874127,1979-12-24,Female,, Kochi  ,KL,India,351393,2022-04-23,2025-08-17,3,7518.22,Phone,Y, Call after 6PM,no,Silver,Android,176.219.77.25,26.0699,85.955121,INT-198979,,41.97,,,TP-5101
10343,Nisha Subramanian,nisha-subramanian@example.com,(91)9222508000,,1968-11-22,Other,"95, Anna Salai",Hyderabad,TS,India,145319,2021-12-06,2025-07-27,6,7414.27,SMS,False,,False,Platinum,iOS,204.107.45.19,26.845629,74.576808,INT-193972,LC-635,43.11,,,
11649,Aadhya Das,aadhya.das@yahoo.com,(91)8606410724,(91)9433468595,,Female,"212, FC Road  ",Kolkata,WB,India,726781,2023-02-24,2025-08-13,12,11076.07,Push  ,Y,Wrong email?,yes,Platinum,Web,115.165.113.131,22.292659,79.35039,INT-667063,,43.65,,uz0ta7o6kqofmmi1j0bbvd28,
5136,Aadhya Khan,aadhya-khan@gmail.com,(91)6437132998,,1987-03-08,Female," 42, Anna Salai  ",Indore,MP,India,466158,2017-10-01,2023-08-14,10,8029.77, Whatsapp  ,Y,Duplicate lead,True, Silver  ,iOS,100.11.211.243,13.886571,72.458124,INT-898881,LC-357,44.12,,,TP-3959
705,Meera Gupta,meera4132@gmail.com,9988732524,(91)6263014654,1966-10-23,Other,"182, MG Road",Kolkata,WB  ,India,,2017-10-09,2022-08-13,6,2502.6,Push,True,,no,None,Android,231.46.138.4,25.178201,80.4509,INT-531848,,59.62,,gchvgxykmtya67axxmscdy28,
9418,Vihaan Patel,vihaan@outlook.com,(91)7226862642,,2000-09-06,Male,,Kolkata,WB,India,813720,2021-07-27,2023-07-10,8,4937.71,Push,N, ,N,None,iOS,182.223.88.44,20.065788,71.781469,INT-184648,,64.23,,01crht8hbozimu8iy2up74ad,
13181,Meera Gupta,meera@gmail.com  ,7591937204,,1986-11-07,Other,"119, Anna Salai",Vizag,AP,India,549538,2021-06-27,2021-12-11,3,4300.42,Phone,1,Wrong email?,True,Bronze  ,iOS,36.75.48.87,10.18428,86.556004,INT-573948,LC-466,31.29,,,TP-7894
3513,Aditya Nair,aditya3107@ksrdatavizon.in,(91)8133016908,9829173088,1983-01-29,Male,"191, Brigade Rd",Kochi,KL,India,946553,2023-03-28,,6,1946.81, Whatsapp  ,1,Call after 6PM,Y,None,iOS,135.57.77.27,12.176515,85.018069,INT-460194,,36.2,,,TP-6229
9079,Anika Prasad,anika@@outlook.com,7100768377,,1978-05-22,Male," 239, MG Road",,RJ  ,India,395514,2022-07-10,2022-12-20,8,14271.91,Whatsapp,0,,yes, Gold,Web,65.94.252.35,13.186497,69.430746,INT-821710,,72.94,,v9x5w2h7h3m9ip4m0w8qbj94,
8959,Ishaan Sharma,ishaan4533@gmail.com,(91)7066511418,,1989-11-26,,"77, Anna Salai",Mysuru,KA,India,,2022-03-01,,1,3488.01,Whatsapp,False,Duplicate lead,True,Gold,Android,7.189.204.154,18.187551,81.056089,INT-133320,,45.04,ob4QzjPRNaVPeBRz,,
2562,Krishna Chatterjee, krishna-chatterjee@gmail.com  ,(91)7384588542,,1966-12-17,Female,"132, Brigade Rd",Madurai,TN,India,541058,2025-01-04,,4,2108.26,Whatsapp,Y,Wrong email?,N,Silver,Web,209.126.46.145,14.461282,69.147738,INT-174434,,56.84,,f4gtoonj7k08lrelbrjrd89q,
2972,Sai Singh,sai@@outlook.com,(91)9733204644,8338118846,1988-02-19,Female,"110, Anna Salai",Chennai,TN,India,228773,2021-07-27,2025-08-22,6,8170.12,Phone,True,,False,None,Android,52.214.163.180,16.523423,80.97574,INT-965990,,48.71,,,TP-5748
12191, Meera Menon,meera.menon@outlook.com,(91)6150209297,(91)6198449929,1965-12-26,Other,"123, MG Road",Madurai, TN,India,445784,2022-03-17,,2,8605.76, Phone  ,False,,yes,Platinum,iOS,23.6.3.92,20.561057,84.120731,INT-203724,LC-230,55.57,ogb3SCmufCQ6xCu4,1h20jx9lmuahgm2cthlgy2qh,TP-3003
5638,Vivaan Rao,vivaan.rao@outlook.com.com,7732480257,8953795084,1998-08-10,Other,"52, Park Street",Mysuru,KA,India,665343,2022-12-14,2025-08-14,2,10611.49,Push,1,Call after 6PM,False,Silver,Web,200.26.208.203,10.250984,86.171451,INT-702746,,64.67,,,TP-9712
6818,Vihaan Singh,vihaan-singh@ksrdatavizon.in,,,1977-12-30,Female,"286, Anna Salai",Ahmedabad,GJ,India,845207,2018-01-16,2024-06-28,5,10187.32,Whatsapp,N,Wrong email?  ,True,Bronze,Android,79.48.144.75,14.950347,78.935279,INT-880578,,33.34,,,
13848,Aadhya Singh,aadhya@example.com,8564187756,,1975-06-14,Male,"21, Anna Salai",Bhopal,MP,India,071528,2021-05-25,2022-09-09,5,7143.11,Phone,True,VIP customer,Y,Bronze,Android,215.75.67.96,10.659075,72.42657,INT-245388,,29.94,,,TP-7970
4001,Vihaan Pillai  ,,8278801917,,1987-01-06,,"275, CG Road",Indore  ,MP,India,167273,2024-10-08,,1,5941.57,Push,1,Duplicate lead,no,Silver,Web,242.43.103.200,13.122316,84.622517,INT-248436,LC-959,29.91,,,TP-6183
697,Pari Gowda,parigowda@gmail.com ,6071512832,,,,"80, FC Road",Mumbai,MH,India,416523,2024-06-04,2024-06-20,6,7517.59,Email,0,Wrong email?,no,Silver,Android,222.210.185.88,19.280741,87.904702,INT-282090,LC-417,70.31,,,TP-1181
3640,Diya Verma,diyaverma@ksrdatavizon.in ,,(91)9357805017,,Male,"200, Brigade Rd",Vijayawada,AP,India,820421,2024-05-23,2025-08-23,0,562.54,Push,0,,False,None,Android,103.68.97.111,26.204934,72.372567,INT-503840,,40.54,,,
11249,Pari Das, paridas@yahoo.com ,(91)7228687364,,1969-06-25,Female," 87, MG Road  ",,TN,India,135392,2022-09-11,2024-12-11,3,10405.23,Whatsapp,Y,VIP customer,no,Silver,Web,107.62.81.81,18.582326,82.322703,INT-806517,LC-975,63.13,qCppMehvu7Bf0YE7,2j2irn1shz1ml56l3iu2qi26,TP-8169
12160,Sai Prasad, sai_prasad@example.com,6815815199,7992719752,1975-09-03,Male,"54, MG Road",Bhopal,MP,India,911150,2025-06-05,,3,6828.84,SMS,False,Wrong email?,Y,Bronze,Web,13.191.66.88,15.470198,87.717751,INT-568431,,81.48,N6lqVVRyAzTxRfUJ,,
2500,Sai Nair,sai@example.com,8113668230,(91)7340634708,1967-04-26,Other,"119, Anna Salai",Kochi, KL  ,India,441111,2024-03-01,2025-08-24,4,5759.42,Phone,Y, Duplicate lead  ,yes,Gold,Android,151.178.26.100,11.376704,76.441975,INT-780082,,15.55,,,
3335,Rohan Nair,rohan@gmail.com,,6640706379,2004-08-24,Male,"90, CG Road",Madurai,TN,India,515740,2025-03-11,2025-08-18,0,5532.46,SMS,False,Call after 6PM,Y,Gold,iOS,160.240.114.11,25.222732,80.444842,INT-292564,,88.85,,,
8440,Vivaan Rao,vivaan4446@ksrdatavizon.in,(91)9479149708,,1993-10-28,Other,"76, Banjara Hills",Vijayawada,AP,India,488555,2018-06-25,2021-12-05,3,6356.63,Email,False,Call after 6PM,False,None,iOS,198.58.115.161,21.323627,78.998818,INT-333025,,34.76,,,
4970,Vivaan Prasad,vivaan@@yahoo.com,,8094272871,2003-03-25,Male," 227, MG Road  ",Bhopal,MP,India,986415,2022-10-21,2025-08-29,2,13717.45, Phone,1,Wrong email?,True, None  ,Android,41.82.138.118,14.322261,68.576224,INT-867657,,60.06,,ss7wenwm42rr1h38sbvm8g56,
13212,Anika Nair,anika@@ksrdatavizon.in,8295763938,9770677675,1965-04-08,Male,"219, CG Road",Vijayawada,,India,245171,2023-11-27,,3,11553.78,SMS,0,Call after 6PM,Y,None,iOS,123.28.7.95,27.706813,87.676875,INT-104069,,40.21,,,TP-2093
7290,Anika Reddy,anika@yahoo.com,6168913311,,1973-01-28,,,Trichy,TN,India,077890,2021-03-14,2022-11-04,8,6021.98,Push,Y,,Y,Silver,Android,183.60.94.109,17.419282,77.993816,INT-127382,LC-398,50.44,,,
5931,Aditya Gupta, aditya_gupta@yahoo.com,(91)6450760505,,,Male,"242, CG Road",Hyderabad,TS,India,916569,2019-04-28,2021-07-16,6,3752.14,SMS  ,True,VIP customer,False,Silver,Web,49.82.97.136,14.79083,82.322068,INT-757479,,31.82,,,
10903,Sara Singh,sara6975@yahoo.com,6722367514,,1966-07-06,Male,"283, FC Road",Delhi,,India,555745,2018-07-28,2021-01-04,4,7222.45,Push,False,,yes,Gold,Android,168.233.194.148,10.301686,82.277632,INT-574735,,61.74,,,
13394, Diya Reddy,diya@@ksrdatavizon.in,(91)9349626121,,1997-07-25,Female,"91, CG Road",Pune,MH  ,India,850218,2020-01-07,2025-08-20,6,6082.4,SMS,Y,Duplicate lead,N,Gold,iOS,77.143.223.113,10.087747,82.989239,INT-970734,LC-337,60.69,,g5x5trtifxdk4eatwid4rw0x,TP-5320
10763,Aadhya Reddy,,(91)7630788515,,1967-01-02,Other,"185, Brigade Rd",Indore  ,MP,India,229598,2025-07-20,2025-08-31,7,6357.29,Whatsapp,True,Duplicate lead,Y,None,Android,20.10.128.196,12.570421,70.261216,INT-533007,,77.48,,,TP-3858
2430,Nisha Pillai,nisha-pillai@yahoo.com,7557930831,(91)6140587799,2003-08-08,Other,"54, FC Road",Bhopal,MP,India,044287,2017-11-09,2019-10-20,3,6749.68,Push,1,VIP customer,no,None,Android,35.153.123.203,15.431304,80.229101,INT-523293,LC-662,57.86,vJRjlb7g2GAfwi7K,,
6011,Aarohi Subramanian,aarohi-subramanian@outlook.com,(91)7403124920,(91)9996154537,1987-07-11,Female,"279, FC Road",Trichy,TN,India,615164,2022-07-04,2022-10-20,2,3412.74,Phone,0,Call after 6PM,False,Gold,Web,112.224.220.4,9.468881,81.238375,INT-798990,,33.53,,,
5326,Rohan Subramanian  ,nan  ,(91)7822814876,7672223388,1978-03-24,Other,"77, Park Street",Madurai,TN,India,494283,2017-11-26,2018-10-18,10,4003.43,Email,1,VIP customer,False,None,Android,55.36.195.132,25.254058,86.493528,INT-950212,,67.01,,,TP-8763
10725,Aadhya Pillai  ,aadhya@@gmail.com,(91)6570668395,(91)8636987321,2003-11-02,Male,"52, Park Street",Vijayawada,AP,India,925165,2023-02-05,2024-01-27,6,9857.64,Email,Y,VIP customer,yes,None,iOS,179.34.54.12,11.096441,84.507868,INT-255773,LC-708,60.22,,,TP-2618
13967,Vihaan Verma,vihaan-verma@outlook.com,(91)9833879779,,1977-09-30,Male,"13, CG Road",,WB,India,527324,2025-03-20,2025-08-05,8,2719.39,Email,True,Call after 6PM,False,None,iOS,161.15.48.224,26.273519,71.279225,INT-998741,,51.95,,,
13538,Sai Chatterjee, sai_chatterjee@outlook.com,(91)7036891728,,2001-01-17,Male,"185, Park Street",Kochi,KL,India,912088,2021-10-05,2022-04-05,6,4932.06,SMS,0,Call after 6PM,Y,None,Android,99.103.177.67,14.886307,74.758238,INT-653883,LC-477,50.57,xVrfMU0qC2xZz3uB,j3jx2tu2o1ex6skep9xx1y0b,
14678,Sara Sharma, sara_sharma@yahoo.com,(91)6998571766,,1995-02-21,Other,"66, CG Road",Surat,GJ,India,179049,2019-03-05,2025-08-29,5,3042.72,Whatsapp,N,Wrong email?,yes,None,iOS,179.100.42.53,11.260751,80.969075,INT-292307,,79.74,,,
